fixture_id,event_status,matchsheet_status,competition,round,date,day,start_time,duration_min,ground,field,league,age_group,division,gender,home_club_code,home_club_name,home_team_code,home_team_group,home_team,away_club_code,away_club_name,away_team_code,away_team_group,away_team,home_score,away_score,home_extra_time_score,away_extra_time_score,home_penalty_score,away_penalty_score,status
DRBL-6481631,Complete,Completed,Premiership,1,2026-04-11,Saturday,08:15,75,Meadowbank Park,No 3,Under 14 04 Mixed,Under 14,4,mixed,WRR,West Ryde Rovers FC,WRRU14D4,,West Ryde Rovers FC Under 14 04,THL,Thornleigh Thunder FC,THLU14D4,,Thornleigh Thunder FC Under 14 04,17,0,,,,,Complete
